"binomial","P50","Ks","lat","lon","log_P50","log_Ks","mean_storm_size","median_storm_size","sd_storm_size","storm_freq","map_reanalysis","mean_temp","nspp","site_name","mat","a_m","map_reanalysis_scaled","storm_freq_scaled","mean_storm_size_scaled","mean_temp_scaled"
"Juniperus scopulorum",-6.5,0.28,35.167,-111.517,-1.87180217690159,-1.27296567581289,17.9963767987639,10.9034405108435,20.2084761854617,2.44249121044701,255.851273758961,13.6414230415655,4,"USA_Az_Walnut",18,NA,-0.786408607554814,-0.97677685801528,1.73194563697955,-1.0851641457552
"Juniperus osteosperma",-9.955,0.4,35.167,-111.517,-2.29807493751616,-0.916290731874155,17.9963767987639,10.9034405108435,20.2084761854617,2.44249121044701,255.851273758961,13.6414230415655,4,"USA_Az_Walnut",18,NA,-0.786408607554814,-0.97677685801528,1.73194563697955,-1.0851641457552
"Juniperus deppeana",-8.3,0.235,35.167,-111.517,-2.11625551480255,-1.44816976483798,17.9963767987639,10.9034405108435,20.2084761854617,2.44249121044701,255.851273758961,13.6414230415655,4,"USA_Az_Walnut",18,NA,-0.786408607554814,-0.97677685801528,1.73194563697955,-1.0851641457552
"Juniperus monosperma",-9.96,0.27,35.167,-111.517,-2.29857707159651,-1.30933331998376,17.9963767987639,10.9034405108435,20.2084761854617,2.44249121044701,255.851273758961,13.6414230415655,4,"USA_Az_Walnut",18,NA,-0.786408607554814,-0.97677685801528,1.73194563697955,-1.0851641457552
"Quercus laevis",-1.89,0.49,35.171,-79.382,-0.636576829071551,-0.713349887877465,9.76409058569697,6.88002657854337,9.0863896038174,9.88452088452089,898.812397231591,19.3634247018982,2,"USA_Nc_Bragg",NA,NA,-0.0816327443398932,0.570613237808057,-0.488785774996076,0.137236054146358
"Quercus stellata",-1.44,0.81,35.171,-79.382,-0.364643113587909,-0.210721031315653,9.76409058569697,6.88002657854337,9.0863896038174,9.88452088452089,898.812397231591,19.3634247018982,2,"USA_Nc_Bragg",NA,15.76,-0.0816327443398932,0.570613237808057,-0.488785774996076,0.137236054146358
"Atriplex polycarpa",-1.811887156,0.36,35.2,-117.6,-0.594368929743371,-1.02165124753198,7.40226494038058,6.01936594333175,4.94570615922385,0.753896103896104,68.1161776259734,19.3147220046799,9,"USA_Ca_Mojave",NA,NA,-0.992192689364069,-1.32787937415215,-1.12590895857034,0.126831620462231
"Lepidospartum squamatum",-0.75857327,1.54,35.2,-117.6,0.27631588630912,0.431782416425538,7.40226494038058,6.01936594333175,4.94570615922385,0.753896103896104,68.1161776259734,19.3147220046799,9,"USA_Ca_Mojave",NA,NA,-0.992192689364069,-1.32787937415215,-1.12590895857034,0.126831620462231
"Larrea tridentata",-2.698485591,0.63,35.2,-117.6,-0.992690723429175,-0.462035459596559,7.40226494038058,6.01936594333175,4.94570615922385,0.753896103896104,68.1161776259734,19.3147220046799,9,"USA_Ca_Mojave",NA,NA,-0.992192689364069,-1.32787937415215,-1.12590895857034,0.126831620462231
"Atriplex canescens",-0.914886805,0.17,35.2,-117.6,0.08895493174189,-1.77195684193188,7.40226494038058,6.01936594333175,4.94570615922385,0.753896103896104,68.1161776259734,19.3147220046799,9,"USA_Ca_Mojave",NA,NA,-0.992192689364069,-1.32787937415215,-1.12590895857034,0.126831620462231
"Ambrosia dumosa",-0.721671225,0.65,35.2,-117.6,0.326185610836376,-0.430782916092454,7.40226494038058,6.01936594333175,4.94570615922385,0.753896103896104,68.1161776259734,19.3147220046799,9,"USA_Ca_Mojave",NA,NA,-0.992192689364069,-1.32787937415215,-1.12590895857034,0.126831620462231
"Isomeris arborea",-2.184267815,0.34,35.2,-117.6,-0.781280676280467,-1.07880966137193,7.40226494038058,6.01936594333175,4.94570615922385,0.753896103896104,68.1161776259734,19.3147220046799,9,"USA_Ca_Mojave",NA,NA,-0.992192689364069,-1.32787937415215,-1.12590895857034,0.126831620462231
"Coleogyne ramosissima",-1.290367548,0.39,35.2,-117.6,-0.254927098721553,-0.941608539858445,7.40226494038058,6.01936594333175,4.94570615922385,0.753896103896104,68.1161776259734,19.3147220046799,9,"USA_Ca_Mojave",NA,NA,-0.992192689364069,-1.32787937415215,-1.12590895857034,0.126831620462231
"Lycium andersonii",-0.988414076,0.6,35.2,-117.6,0.0116535637711914,-0.510825623765991,7.40226494038058,6.01936594333175,4.94570615922385,0.753896103896104,68.1161776259734,19.3147220046799,9,"USA_Ca_Mojave",NA,NA,-0.992192689364069,-1.32787937415215,-1.12590895857034,0.126831620462231
"Hymenoclea salsola",-1.695891285,1.6,35.2,-117.6,-0.528208434489694,0.470003629245736,7.40226494038058,6.01936594333175,4.94570615922385,0.753896103896104,68.1161776259734,19.3147220046799,9,"USA_Ca_Mojave",NA,NA,-0.992192689364069,-1.32787937415215,-1.12590895857034,0.126831620462231
"Quercus prinus",-1.7,NA,35.2,-82.233,-0.53062825106217,NA,10.3292180766203,7.25901459714144,9.71149589755045,11.0912771439087,1016.91695795563,18.5636953725243,4,"USA_Nc_Tyron",NA,NA,0.0478264728587137,0.8215290182644,-0.33633767754383,-0.0336113782951336
"Pueraria montana",-0.6,NA,35.2,-82.233,0.510825623765991,NA,10.3292180766203,7.25901459714144,9.71149589755045,11.0912771439087,1016.91695795563,18.5636953725243,4,"USA_Nc_Tyron",NA,NA,0.0478264728587137,0.8215290182644,-0.33633767754383,-0.0336113782951336
"Carya glabra",-2.1,NA,35.2,-82.233,-0.741937344729377,NA,10.3292180766203,7.25901459714144,9.71149589755045,11.0912771439087,1016.91695795563,18.5636953725243,4,"USA_Nc_Tyron",NA,NA,0.0478264728587137,0.8215290182644,-0.33633767754383,-0.0336113782951336
"Oxydendrum arboreum",-2.8,NA,35.2,-82.233,-1.02961941718116,NA,10.3292180766203,7.25901459714144,9.71149589755045,11.0912771439087,1016.91695795563,18.5636953725243,4,"USA_Nc_Tyron",NA,NA,0.0478264728587137,0.8215290182644,-0.33633767754383,-0.0336113782951336
"Taxodium distichum",-2.1,NA,35.967,-79.133,-0.741937344729377,NA,9.70494859509733,6.71293884801509,9.14969162438569,9.77363274176023,857.555163868605,19.180932371809,3,"USA_Nc_Piedmont",NA,NA,-0.126856477464242,0.547556730192956,-0.504739845699171,0.0982499311034351
"Pinus taeda",-3.7,NA,35.967,-79.133,-1.30833281965018,NA,9.70494859509733,6.71293884801509,9.14969162438569,9.77363274176023,857.555163868605,19.180932371809,3,"USA_Nc_DukeForest_2",15.6,NA,-0.126856477464242,0.547556730192956,-0.504739845699171,0.0982499311034351
"Acer rubrum",-3.3,NA,35.967,-79.133,-1.19392246847243,NA,9.70494859509733,6.71293884801509,9.14969162438569,9.77363274176023,857.555163868605,19.180932371809,3,"USA_Nc_Piedmont",NA,NA,-0.126856477464242,0.547556730192956,-0.504739845699171,0.0982499311034351
"Acer rubrum",-1.97,0.55,36.017,-78.983,-0.678033542749897,-0.59783700075562,9.27794853344252,6.54100412767465,8.43328184522288,9.76082251082251,826.874783381464,18.8857173176555,15,"USA_Nc_DukeForest_3",15,7.73,-0.160486491554056,0.544893152466668,-0.619926857580175,0.0351826755112368
"Nyssa sylvatica",-1.82,0.18,36.017,-78.983,-0.598836501088704,-1.71479842809193,9.27794853344252,6.54100412767465,8.43328184522288,9.76082251082251,826.874783381464,18.8857173176555,15,"USA_Nc_DukeForest_3",15,7.88,-0.160486491554056,0.544893152466668,-0.619926857580175,0.0351826755112368
"Pinus taeda",-3.215,0.33,36.017,-78.983,-1.16782735768958,-1.10866262452161,9.27794853344252,6.54100412767465,8.43328184522288,9.76082251082251,826.874783381464,18.8857173176555,15,"USA_Nc_DukeForest_3",15,9.465,-0.160486491554056,0.544893152466668,-0.619926857580175,0.0351826755112368
"Juniperus virginiana",-7.12,0.25,36.017,-78.983,-1.96290772542388,-1.38629436111989,9.27794853344252,6.54100412767465,8.43328184522288,9.76082251082251,826.874783381464,18.8857173176555,15,"USA_Nc_DukeForest_3",15,4.52,-0.160486491554056,0.544893152466668,-0.619926857580175,0.0351826755112368
"Quercus phellos",-1.42,1.35,36.017,-78.983,-0.350656871613169,0.300104592450338,9.27794853344252,6.54100412767465,8.43328184522288,9.76082251082251,826.874783381464,18.8857173176555,15,"USA_Nc_DukeForest_3",15,7.96,-0.160486491554056,0.544893152466668,-0.619926857580175,0.0351826755112368
"Cornus florida",-4.87,0.65,36.017,-78.983,-1.5830939370945,-0.430782916092454,9.27794853344252,6.54100412767465,8.43328184522288,9.76082251082251,826.874783381464,18.8857173176555,15,"USA_Nc_DukeForest_3",15,7.685,-0.160486491554056,0.544893152466668,-0.619926857580175,0.0351826755112368
"Pinus echinata",-3.21,0.26,36.017,-78.983,-1.16627093714192,-1.34707364796661,9.27794853344252,6.54100412767465,8.43328184522288,9.76082251082251,826.874783381464,18.8857173176555,15,"USA_Nc_DukeForest_3",15,NA,-0.160486491554056,0.544893152466668,-0.619926857580175,0.0351826755112368
"Liquidambar styraciflua",-3.12,0.7,36.017,-78.983,-1.13783300182139,-0.356674943938732,9.27794853344252,6.54100412767465,8.43328184522288,9.76082251082251,826.874783381464,18.8857173176555,15,"USA_Nc_DukeForest_3",15,10.39,-0.160486491554056,0.544893152466668,-0.619926857580175,0.0351826755112368
"Cercis canadensis",-2.52,0.25,36.017,-78.983,-0.924258901523332,-1.38629436111989,9.27794853344252,6.54100412767465,8.43328184522288,9.76082251082251,826.874783381464,18.8857173176555,15,"USA_Nc_DukeForest_3",15,10.7,-0.160486491554056,0.544893152466668,-0.619926857580175,0.0351826755112368
"Quercus nigra",-1.31,1.19,36.017,-78.983,-0.27002713721306,0.173953307123438,9.27794853344252,6.54100412767465,8.43328184522288,9.76082251082251,826.874783381464,18.8857173176555,15,"USA_Nc_DukeForest_3",15,10.98,-0.160486491554056,0.544893152466668,-0.619926857580175,0.0351826755112368
"Quercus falcata",-0.92,1.49,36.017,-78.983,0.083381608939051,0.398776119957368,9.27794853344252,6.54100412767465,8.43328184522288,9.76082251082251,826.874783381464,18.8857173176555,15,"USA_Nc_DukeForest_3",15,10.48,-0.160486491554056,0.544893152466668,-0.619926857580175,0.0351826755112368
"Quercus rubra",-1.61,1.33,36.017,-78.983,-0.476234178996372,0.285178942233662,9.27794853344252,6.54100412767465,8.43328184522288,9.76082251082251,826.874783381464,18.8857173176555,15,"USA_Nc_DukeForest_3",15,10.04,-0.160486491554056,0.544893152466668,-0.619926857580175,0.0351826755112368
"Oxydendrum arboreum",-4.54,0.32,36.017,-78.983,-1.51292701205326,-1.13943428318836,9.27794853344252,6.54100412767465,8.43328184522288,9.76082251082251,826.874783381464,18.8857173176555,15,"USA_Nc_DukeForest_3",15,8.63,-0.160486491554056,0.544893152466668,-0.619926857580175,0.0351826755112368
"Ulmus alata",-0.4,2.73,36.017,-78.983,0.916290731874155,1.00430160919687,9.27794853344252,6.54100412767465,8.43328184522288,9.76082251082251,826.874783381464,18.8857173176555,15,"USA_Nc_DukeForest_3",15,6.34,-0.160486491554056,0.544893152466668,-0.619926857580175,0.0351826755112368
"Quercus alba",-1.37,1.37,36.017,-78.983,-0.314810739840034,0.314810739840034,9.27794853344252,6.54100412767465,8.43328184522288,9.76082251082251,826.874783381464,18.8857173176555,15,"USA_Nc_DukeForest_3",15,10.39,-0.160486491554056,0.544893152466668,-0.619926857580175,0.0351826755112368
"Salsola_genistoides",-1.84,0.0397,37.0166666666667,-2.41666666666667,-0.609765571620894,-3.22640409128899,7.94355444838484,5.63976605544502,6.52845620752291,2.90008370250903,333.407428604347,14.6342451548564,6,"",17.9,NA,-0.701396148817697,-0.881631565514413,-0.97989136609525,-0.87306599867376
"Anthyllis_cytisoides",-1.79,NA,37.0166666666667,-2.41666666666667,-0.582215619852664,NA,7.94355444838484,5.63976605544502,6.52845620752291,2.90008370250903,333.407428604347,14.6342451548564,6,"",17.9,NA,-0.701396148817697,-0.881631565514413,-0.97989136609525,-0.87306599867376
"Launea_arborescens",-1.47,0.251,37.0166666666667,-2.41666666666667,-0.385262400790645,-1.38230233985035,7.94355444838484,5.63976605544502,6.52845620752291,2.90008370250903,333.407428604347,14.6342451548564,6,"",17.9,NA,-0.701396148817697,-0.881631565514413,-0.97989136609525,-0.87306599867376
"Retama_sphaerocarpa",-3.14,0.549,37.0166666666667,-2.41666666666667,-1.14422279992016,-0.599656837472606,7.94355444838484,5.63976605544502,6.52845620752291,2.90008370250903,333.407428604347,14.6342451548564,6,"",17.9,NA,-0.701396148817697,-0.881631565514413,-0.97989136609525,-0.87306599867376
"Salsola_oppositifolia",-3.17,0.124,37.0166666666667,-2.41666666666667,-1.15373158788919,-2.0874737133771,7.94355444838484,5.63976605544502,6.52845620752291,2.90008370250903,333.407428604347,14.6342451548564,6,"",17.9,NA,-0.701396148817697,-0.881631565514413,-0.97989136609525,-0.87306599867376
"Lycium_intricatum",-0.59,0.0991,37.0166666666667,-2.41666666666667,0.527632742082372,-2.3116258376462,7.94355444838484,5.63976605544502,6.52845620752291,2.90008370250903,333.407428604347,14.6342451548564,6,"",17.9,NA,-0.701396148817697,-0.881631565514413,-0.97989136609525,-0.87306599867376
"Salsola oppositifolia",-3.17,0.124,37.017,-2.417,-1.15373158788919,-2.0874737133771,7.94355444838484,5.63976605544502,6.52845620752291,2.90008370250903,333.407428604347,14.6342451548564,6,"ES_Almería",17.9,22.3,-0.701396148817697,-0.881631565514413,-0.97989136609525,-0.87306599867376
"Retama sphaerocarpa",-3.14,0.549,37.017,-2.417,-1.14422279992016,-0.599656837472606,7.94355444838484,5.63976605544502,6.52845620752291,2.90008370250903,333.407428604347,14.6342451548564,6,"ES_Almería",17.9,15.9,-0.701396148817697,-0.881631565514413,-0.97989136609525,-0.87306599867376
"Anthyllis cytisoides",-1.79,0.0724,37.017,-2.417,-0.582215619852664,-2.62554897959047,7.94355444838484,5.63976605544502,6.52845620752291,2.90008370250903,333.407428604347,14.6342451548564,6,"ES_Almería",17.9,16.6,-0.701396148817697,-0.881631565514413,-0.97989136609525,-0.87306599867376
"Launaea arborescens",-1.47,0.251,37.017,-2.417,-0.385262400790645,-1.38230233985035,7.94355444838484,5.63976605544502,6.52845620752291,2.90008370250903,333.407428604347,14.6342451548564,6,"ES_Almería",17.9,31.8,-0.701396148817697,-0.881631565514413,-0.97989136609525,-0.87306599867376
"Lycium intricatum",-0.82,0.0991,37.017,-2.417,0.198450938723838,-2.3116258376462,7.94355444838484,5.63976605544502,6.52845620752291,2.90008370250903,333.407428604347,14.6342451548564,6,"ES_Almería",17.9,23.6,-0.701396148817697,-0.881631565514413,-0.97989136609525,-0.87306599867376
"Salsola genistoides",-1.84,0.0397,37.017,-2.417,-0.609765571620894,-3.22640409128899,7.94355444838484,5.63976605544502,6.52845620752291,2.90008370250903,333.407428604347,14.6342451548564,6,"ES_Almería",17.9,19.8,-0.701396148817697,-0.881631565514413,-0.97989136609525,-0.87306599867376
"Pinus monophylla",-5.55,0.197,37.067,-113.967,-1.71379792775834,-1.62455155024415,8.73606753166997,6.22158197871282,7.59733024481199,2.25524475524476,193.160624544101,15.0095088142449,2,"USA_Ut_StGeorge",16,NA,-0.855126380376404,-1.01571023008545,-0.766104010687295,-0.792897833845647
"Juniperus osteosperma",-7.81,0.122,37.067,-113.967,-2.05540496385159,-2.10373423424888,8.73606753166997,6.22158197871282,7.59733024481199,2.25524475524476,193.160624544101,15.0095088142449,2,"USA_Ut_StGeorge",16,NA,-0.855126380376404,-1.01571023008545,-0.766104010687295,-0.792897833845647
"Pinus pinea",-3.65,0.35,38.167,-0.633,-1.2947271675944,-1.04982212449868,8.3321087776967,5.68722344728568,7.43570000280798,2.49317722475144,306.991797740767,16.9656950974039,3,"ES_Alicante_2",17.5,NA,-0.730351397221668,-0.966237927109822,-0.875075427724163,-0.37499468639371
"Tetraclinis articulata",-8.55,0.16,38.167,-0.633,-2.14593128294867,-1.83258146374831,8.3321087776967,5.68722344728568,7.43570000280798,2.49317722475144,306.991797740767,16.9656950974039,3,"ES_Alicante_2",17.5,NA,-0.730351397221668,-0.966237927109822,-0.875075427724163,-0.37499468639371
"Pinus halepensis",-3.11,0.15,38.167,-0.633,-1.13462272619114,-1.89711998488588,8.3321087776967,5.68722344728568,7.43570000280798,2.49317722475144,306.991797740767,16.9656950974039,3,"ES_Alicante_2",17.5,NA,-0.730351397221668,-0.966237927109822,-0.875075427724163,-0.37499468639371
"Cistus ladanifer",-6.2,0.2,38.233,-4.2,-1.82454929205105,-1.6094379124341,9.40373224279486,6.79313758954363,7.55980625604652,4.07834928229665,429.76301804318,16.8693547344664,4,"ES_Cardeña",15.3,18.5,-0.595776864473476,-0.636639732874375,-0.585995598724017,-0.395576029410402
"Myrtus communis",-4.1,0.43,38.233,-4.2,-1.41098697371026,-0.843970070294529,9.40373224279486,6.79313758954363,7.55980625604652,4.07834928229665,429.76301804318,16.8693547344664,4,"ES_Cardeña",15.3,11.2,-0.595776864473476,-0.636639732874375,-0.585995598724017,-0.395576029410402
"Daphne gnidium",-3.35,0.2,38.233,-4.2,-1.20896034583698,-1.6094379124341,9.40373224279486,6.79313758954363,7.55980625604652,4.07834928229665,429.76301804318,16.8693547344664,4,"ES_Cardeña",15.3,14.3,-0.595776864473476,-0.636639732874375,-0.585995598724017,-0.395576029410402
"Pistacia lentiscus",-3.1,0.21,38.233,-4.2,-1.1314021114911,-1.56064774826467,9.40373224279486,6.79313758954363,7.55980625604652,4.07834928229665,429.76301804318,16.8693547344664,4,"ES_Cardeña",15.3,10.3,-0.595776864473476,-0.636639732874375,-0.585995598724017,-0.395576029410402
"Pictacia_lentiscus",-3.09,0.694,38.2333333333333,-4.2,-1.12817109090965,-0.365283318475333,9.41808097187815,6.8158632774033,7.56922606192185,4.05659241420831,425.328620816507,16.9332827747765,4,"",15.3,10.3,-0.600637587803662,-0.641163547434443,-0.582124903200019,-0.381918981773362
"Myrtus_communis",-4.06,0.794,38.2333333333333,-4.2,-1.40118297361364,-0.230671817735001,9.41808097187815,6.8158632774033,7.56922606192185,4.05659241420831,425.328620816507,16.9332827747765,4,"",15.3,11.2,-0.600637587803662,-0.641163547434443,-0.582124903200019,-0.381918981773362
"Cistus_ladanifer",-6.2,0.652,38.2333333333333,-4.2,-1.82454929205105,-0.427710717055484,9.41808097187815,6.8158632774033,7.56922606192185,4.05659241420831,425.328620816507,16.9332827747765,4,"",15.3,18.5,-0.600637587803662,-0.641163547434443,-0.582124903200019,-0.381918981773362
"Daphne_gnidium",-3.34,0.455,38.2333333333333,-4.2,-1.20597080698861,-0.787457860031187,9.41808097187815,6.8158632774033,7.56922606192185,4.05659241420831,425.328620816507,16.9332827747765,4,"",15.3,14.3,-0.600637587803662,-0.641163547434443,-0.582124903200019,-0.381918981773362
"Pistacia terebinthus",-8.422,NA,38.327,-0.529,-2.13084732973974,NA,8.3321087776967,5.68722344728568,7.43570000280798,2.49317722475144,306.991797740767,16.9656950974039,9,"ES_Alicante_1",NA,NA,-0.730351397221668,-0.966237927109822,-0.875075427724163,-0.37499468639371
"Rosmarinus officinalis",-9.402,NA,38.327,-0.529,-2.24092243260194,NA,8.3321087776967,5.68722344728568,7.43570000280798,2.49317722475144,306.991797740767,16.9656950974039,9,"ES_Alicante_1",NA,NA,-0.730351397221668,-0.966237927109822,-0.875075427724163,-0.37499468639371
"Pistacia lentiscus",-6.408333333,NA,38.327,-0.529,-1.85759922667158,NA,8.3321087776967,5.68722344728568,7.43570000280798,2.49317722475144,306.991797740767,16.9656950974039,9,"ES_Alicante_1",NA,NA,-0.730351397221668,-0.966237927109822,-0.875075427724163,-0.37499468639371
"Arbutus unedo",-7.841,NA,38.327,-0.529,-2.05936637724878,NA,8.3321087776967,5.68722344728568,7.43570000280798,2.49317722475144,306.991797740767,16.9656950974039,9,"ES_Alicante_1",NA,NA,-0.730351397221668,-0.966237927109822,-0.875075427724163,-0.37499468639371
"Myrtus communis",-8.226333333,NA,38.327,-0.529,-2.10734039086908,NA,8.3321087776967,5.68722344728568,7.43570000280798,2.49317722475144,306.991797740767,16.9656950974039,9,"ES_Alicante_1",NA,NA,-0.730351397221668,-0.966237927109822,-0.875075427724163,-0.37499468639371
